16 spheres,,
,,
CUDA,,x86
,,
0.075182,,
0.000602,,
0.000617,,
0.00042,,
0.000585,,
0.000436,,
0.010912,,
0.000716,,
0.000693,,
0.000709,,
0.000714,,
0.000717,,
0.000381,,
0.00058,,
0.010858,,
0.000577,,
0.000744,,
0.000673,,
0.000783,,
0.000711,,
0.000381,,
0.000787,,
0.000786,,
0.000788,,
0.000765,,
0.000719,,
0.000375,,
0.000718,,
0.000379,,
0.000728,,
0.000381,,
0.000789,,
0.000706,,
0.000385,,
0.000703,,
0.000744,,
0.000372,,
0.000734,,
0.000382,,
0.000729,,
0.00038,,
0.00072,,
0.000376,,
0.00072,,
0.000379,,
0.000737,,
0.000746,,
0.000742,,
0.000394,,
0.000722,,
0.000387,,
0.000729,,
0.000405,,
0.000745,,
0.000393,,
0.000763,,
0.000393,,
0.000749,,
0.000739,,
0.000729,,
0.000391,,
0.000731,,
0.000382,,
0.000725,,
0.000397,,
0.000795,,
0.0008,,
0.000799,,
0.000808,,
0.000814,,
0.000794,,
0.000794,,
0.000808,,
0.000811,,
0.000787,,
0.000785,,
0.000769,,
0.000838,,
0.000795,,
0.000829,,
0.000819,,
0.000814,,
0.000788,,
0.000793,,
0.000803,,
0.000822,,
0.0008,,
0.000805,,
0.000831,,
0.000823,,
0.000803,,
0.000799,,
0.000811,,
0.000832,,
0.000858,,
0.000826,,
0.000792,,
0.000843,,
0.000817,,
0.000814,,
0.000827,,
0.000833,,
0.000756,,
0.000444,,
0.000816,,
0.000762,,
0.000722,,
0.000439,,
0.00076,,
0.000408,,
0.000828,,
0.00077,,
0.000409,,
0.000784,,
0.000425,,
0.000817,,
0.000451,,
0.000845,,
0.0008,,
0.000875,,
0.000808,,
0.000863,,
0.000823,,
0.000824,,
0.000842,,
0.000828,,
0.000886,,
0.000842,,
0.000809,,
0.000854,,
0.000768,,
0.000459,,
0.00097,,
0.00087,,
0.011345,,
0.000859,,
0.000803,,
0.000477,,
0.000841,,
0.000888,,
0.000835,,
0.00082,,
0.000843,,
0.000776,,
0.000472,,
0.000837,,
0.000888,,
0.000831,,
0.000856,,
0.000828,,
0.000854,,
0.000849,,
0.000859,,
0.000897,,
0.000853,,
0.000897,,
0.000836,,
0.000894,,
0.000834,,
0.000899,,
0.000846,,
0.000896,,
0.001013,,
0.000886,,
0.000842,,
0.000877,,
0.000827,,
0.000889,,
0.00084,,
0.000921,,
0.000825,,
0.000875,,
0.000823,,
0.000889,,
0.000789,,
0.00051,,
0.000875,,
0.001016,,
0.000836,,
0.011148,,
0.000886,,
0.000864,,
0.000904,,
0.000864,,
0.000925,,
0.000879,,
0.000885,,
0.000932,,
0.000866,,
0.000903,,
0.000898,,
0.000888,,
0.000884,,
0.000941,,
0.011179,,
0.000887,,
0.000954,,
0.000876,,
0.000939,,
0.000888,,
0.00092,,
0.000885,,
0.000932,,
0.000879,,
0.000917,,
0.000958,,
0.000902,,
0.000953,,
0.000829,,
0.000549,,
0.000952,,
0.000973,,
0.000892,,
0.000931,,
0.001002,,
0.000973,,
0.000942,,
0.000958,,
0.000947,,
0.000967,,
0.000943,,
0.000981,,
0.001184,,
0.000986,,
0.011225,,
0.001004,,
0.000979,,
0.000974,,
0.000925,,
0.000608,,
0.000982,,
0.000985,,
0.000959,,
0.000959,,
0.000935,,
0.000949,,
0.001004,,
0.001092,,
0.000961,,
0.001005,,
0.000954,,
0.000975,,
0.000974,,
0.000967,,
0.00095,,
0.001003,,
0.000962,,
0.00091,,
0.000624,,
0.000928,,
0.000573,,
0.000997,,
0.000929,,
0.000611,,
0.000935,,
0.000649,,
0.001015,,
0.00061,,
0.001041,,
0.000971,,
0.000654,,
0.000995,,
0.000958,,
0.000646,,
0.001065,,
0.001081,,
0.001018,,
0.001124,,
0.001003,,
0.001085,,
0.001094,,
0.001057,,
0.000995,,
0.000632,,
0.001099,,
0.001062,,
0.001036,,
0.000929,,
0.000677,,
0.00102,,
0.000685,,
0.001063,,
0.00103,,
0.001076,,
0.00103,,
0.001052,,
0.000695,,
0.001111,,
0.001057,,
0.000998,,
0.000638,,
0.001099,,
0.001064,,
0.00109,,
0.001087,,
0.001054,,
0.000667,,
0.001082,,
0.001056,,
0.000718,,
0.001057,,
0.001023,,
0.000712,,
0.001035,,
0.001145,,
0.001079,,
0.001032,,
0.001074,,
0.00105,,
0.00105,,
0.000672,,
0.00102,,
0.0007,,
0.001064,,
0.001032,,
0.000683,,
0.001081,,
0.001108,,
0.001077,,
0.001112,,
0.001058,,
0.001118,,
0.001056,,
0.001085,,
0.001058,,
0.00112,,
0.001091,,
0.001111,,
0.001228,,
0.001108,,
0.001056,,
0.001108,,
0.001072,,
0.001027,,
0.000723,,
0.001085,,
0.001034,,
0.000723,,
0.001058,,
0.001084,,
0.00103,,
0.001087,,
0.001052,,
0.001087,,
0.001053,,
0.001095,,
0.001057,,
0.001088,,
0.001055,,
0.001126,,
0.001084,,
0.001103,,
0.001044,,
0.001085,,
0.001041,,
0.00108,,
0.001024,,
0.001083,,
0.001215,,
0.001071,,
0.001036,,
0.001083,,
0.001118,,
0.001072,,
0.001087,,
0.001127,,
0.001095,,
0.001093,,
0.001105,,
0.001075,,
0.001079,,
0.001059,,
0.001063,,
0.001222,,
0.011419,,
0.001083,,
0.001114,,
0.001083,,
0.001078,,
0.001107,,
0.001089,,
0.001094,,
0.001093,,
0.001079,,
0.001076,,
0.001124,,
0.001092,,
0.001113,,
0.00111,,
0.001081,,
0.001106,,
0.001061,,
0.001075,,
0.001074,,
0.001096,,
0.001114,,
